0.0,0.0,0.0,0.004666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04766666666666666,0.221,0.08533333333333333,0.051666666666666666,0.078,0.057333333333333326,0.08166666666666667,0.060000000000000005,0.05366666666666667,0.06033333333333333,0.06733333333333334,0.18333333333333335,0.13966666666666666,0.24766666666666667,0.08066666666666666,0.18633333333333335,0.3193333333333333,0.083,0.11199999999999999,0.077,0.14,0.12633333333333333,0.16033333333333333,0.14433333333333334,0.15333333333333332,0.14533333333333334,0.12866666666666668
0.4495,0.4245,0.22324999999999998,0.20950000000000002,0.24575000000000002,0.157,0.14825,0.09775,0.0925,0.10975,0.14425,0.13025,0.09025,0.17175,0.34400000000000003,0.32975,0.25825,0.20425,0.23175,0.18425,0.17099999999999999,0.27025,0.22099999999999997,0.970749975,1.0215,1.192750025,1.06025005,0.9059999750000001,1.016499975,0.9530000000000001,0.9840000250000001,0.8124999500000001,0.42425,0.39,0.12975,0.28600000000000003,0.29125,0.06525,0.22250000000000003,0.13424999999999998,0.10075,0.16724999999999998,0.198,0.2135,0.2255,0.16899999999999998,0.11424999999999999,0.24025
0.092,0.09049999999999998,0.063,0.0735,0.20675,0.20049999999999998,0.1555,0.18875,0.161,0.18225,0.16025,0.173,0.15649999999999997,0.1705,0.19774999999999998,0.20875,0.20375,0.099,0.096,0.101,0.089,0.096,0.07350000000000001,0.06725,0.0775,0.0895,0.10725,0.05625,0.0545,0.06625,0.0555,0.099,0.08499999999999999,0.05625,0.05725,0.054,0.164,0.169,0.10025,0.10124999999999999,0.11924999999999998,0.10475,0.16675,0.13874999999999998,0.09125,0.06975,0.065,0.08399999999999999
0.313,0.12033333333333333,0.222,0.18866666666666668,0.10533333333333335,0.14766666666666667,0.09466666666666666,0.258,0.4843333333333333,0.377,0.13333333333333333,0.067,0.09800000000000002,0.114,0.11933333333333333,0.363,0.3476666666666666,0.2066666666666667,0.18966666666666665,0.067,0.044333333333333336,0.04633333333333334,0.03133333333333333,0.036,0.057666666666666665,0.038,0.06466666666666666,0.051,0.043333333333333335,0.04666666666666667,0.030666666666666665,0.021333333333333333,0.04066666666666666,0.051666666666666666,0.06466666666666666,0.057999999999999996,0.057666666666666665,0.06233333333333333,0.054,0.052,0.119,0.05766666666666667,0.042666666666666665,0.205,0.12233333333333334,0.227,0.11133333333333334,0.19333333333333336
0.17033333333333334,0.15833333333333335,0.135,0.11466666666666665,0.11466666666666665,0.08700000000000001,0.11599999999999999,0.14433333333333334,0.13633333333333333,0.135,0.102,0.47433333333333333,0.326,0.126,0.15433333333333335,0.20233333333333334,0.15533333333333332,0.17866666666666667,0.166,0.18266666666666667,0.1366666666666667,0.059666666666666666,0.051,0.041666666666666664,0.042,0.042333333333333334,0.035,0.03466666666666667,0.06366666666666666,0.054,0.027333333333333334,0.026333333333333337,0.026333333333333337,0.035333333333333335,0.041666666666666664,0.04933333333333334,0.061,0.059666666666666666,0.09733333333333334,0.04633333333333334,0.19066666666666668,0.084,0.062000000000000006,0.23766666666666666,0.21366666666666667,0.19399999999999998,0.18766666666666665,0.25933333333333336
0.21666666666666667,0.43366666666666664,0.425,0.303,0.286,0.39166666666666666,0.306,0.32866666666666666,0.32799999999999996,0.2683333333333333,0.254,0.22033333333333335,0.23566666666666666,0.246,0.2113333333333333,0.26899999999999996,0.26299999999999996,0.35200000000000004,0.2416666666666667,0.23633333333333337,0.2753333333333334,0.21666666666666667,0.21566666666666667,0.20833333333333334,0.22999999999999998,0.2336666666666667,0.251,0.267,0.17233333333333334,0.12333333333333334,0.11099999999999999,0.17433333333333334,0.18299999999999997,0.144,0.15466666666666665,0.17300000000000001,0.19166666666666665,0.20099999999999998,0.4366666666666667,0.20366666666666666,0.23633333333333337,0.2683333333333333,0.27166666666666667,0.21766666666666667,0.20133333333333334,0.19966666666666666,0.21266666666666667,0.2343333333333333
0.1466666666666667,0.17500000000000002,0.17833333333333334,0.327,0.16766666666666666,0.211,0.1516666666666667,0.20099999999999998,0.23266666666666666,0.24833333333333332,0.23066666666666666,0.28400000000000003,0.3786666666666667,0.3153333333333333,0.2353333333333333,0.29633333333333334,0.35133333333333333,0.303,0.254,0.23566666666666666,0.25933333333333336,0.278,0.19499999999999998,0.18100000000000002,0.157,0.213,0.13666666666666666,0.19000000000000003,0.17066666666666666,0.09666666666666668,0.09933333333333333,0.07866666666666668,0.08900000000000001,0.09366666666666668,0.08266666666666667,0.08433333333333333,0.08900000000000001,0.09566666666666668,0.082,0.12133333333333333,0.17300000000000001,0.252,0.17933333333333334,0.1476666666666667,0.23866666666666667,0.11366666666666665,0.11966666666666666,0.10899999999999999
0.44533333333333336,0.4496666666666666,0.2843333333333333,0.18600000000000003,0.35600000000000004,0.22333333333333336,0.26066666666666666,0.213,0.21666666666666667,0.283,0.7913333333333333,0.4276666666666667,0.4809999666666667,0.35433333333333333,0.576,0.35600000000000004,0.4036666666666667,0.5963333333333334,0.4423333333333333,0.45333333333333337,0.5283333333333334,0.25333333333333335,0.25866666666666666,0.317,0.3546666666666667,0.2733333333333333,0.27599999999999997,0.2723333333333333,0.247,0.24500000000000002,0.15866666666666665,0.16333333333333333,0.17166666666666666,0.14533333333333334,0.132,0.2306666666666667,0.227,0.19366666666666665,0.20266666666666666,0.4656666666666667,0.19699999999999998,0.49733333333333324,0.35566666666666674,0.2843333333333333,0.6183333333333333,0.213,0.20400000000000004,0.48866666666666664
0.3153333333333333,0.22433333333333336,0.32266666666666666,0.313,0.34099999999999997,0.4126666666666667,0.36233333333333334,0.5916667,0.3036666666666667,0.2896666666666667,0.31233333333333335,0.3053333333333333,0.5746666666666668,0.5943333333333333,0.5363333333333333,0.6056666666666667,0.6903333666666667,0.6466666666666666,0.6333333333333333,0.8416666999999999,1.0093333333333334,1.0183333333333333,1.0143333333333333,0.7236666666666668,0.9186666666666667,0.608,0.38866666666666666,0.5226666666666667,0.49499999999999994,0.36400000000000005,0.4330000333333333,0.315,0.23399999999999999,0.37466666666666665,0.22466666666666665,0.26666666666666666,0.3933333333333333,0.30433333333333334,0.243,0.26366666666666666,0.27099999999999996,0.33166666666666667,0.31233333333333335,0.47933333333333333,0.6859999999999999,0.5139999999999999,0.5443333333333333,0.44766666666666666
0.1396666666666667,0.11633333333333333,0.112,0.10233333333333333,0.122,0.10766666666666667,0.09499999999999999,0.155,0.10433333333333333,0.08533333333333333,0.08966666666666667,0.11833333333333333,0.29833333333333334,0.3046666666666667,0.13299999999999998,0.109,0.18866666666666668,0.04533333333333334,0.04733333333333334,0.056999999999999995,0.034,0.026000000000000006,0.17333333333333334,0.129,0.076,0.04566666666666666,0.028333333333333332,0.013666666666666667,0.015333333333333332,0.031,0.05466666666666667,0.035333333333333335,0.09133333333333334,0.023666666666666666,0.016999999999999998,0.05566666666666667,0.155,0.17566666666666667,0.05666666666666667,0.03966666666666666,0.03566666666666667,0.07766666666666668,0.10666666666666667,0.07033333333333334,0.029666666666666664,0.03366666666666667,0.046000000000000006,0.042
